Date;Time;T_ambient;Vbus;V ;mA;mW;T_panell
02/01/2023;0:33:22;9.23;5.35;-0.11;-11;0;19.23
02/01/2023;0:33:27;8.74;5.2;-0.11;-11;0;18.74
02/01/2023;0:33:32;8.1;5.26;-0.2;-20;0;18.1
02/01/2023;0:33:37;7.78;5.25;-0.19;-19;0;17.78
02/01/2023;0:33:42;8.02;5.26;-0.2;-20;0;18.02
02/01/2023;0:33:47;7.94;5.26;-0.18;-18;0;17.94
02/01/2023;0:33:52;7.86;5.28;-0.26;-26;0;17.86
02/01/2023;0:33:57;7.86;5.28;-0.25;-25;0;17.86
02/01/2023;0:34:02;7.78;5.28;-0.25;-25;0;17.78
02/01/2023;0:34:07;7.29;5.28;-0.25;-25;0;17.29
02/01/2023;0:34:12;7.37;5.26;-0.21;-21;0;17.37
02/01/2023;0:34:17;8.5;5.28;-0.21;-21;0;18.5
02/01/2023;0:34:22;8.34;5.27;-0.22;-22;0;18.34
02/01/2023;0:34:27;8.5;5.26;-0.22;-22;0;18.5
02/01/2023;0:34:32;8.34;5.27;-0.22;-22;0;18.34
02/01/2023;0:34:37;8.42;5.28;-0.21;-21;0;18.42
02/01/2023;0:34:42;8.42;5.28;-0.2;-20;0;18.42
02/01/2023;0:34:47;8.58;5.27;-0.2;-20;0;18.58
02/01/2023;0:34:52;8.58;5.27;-0.22;-22;0;18.58
02/01/2023;0:34:57;8.42;5.26;-0.23;-23;0;18.42
02/01/2023;0:35:02;8.58;5.26;-0.23;-23;0;18.58
02/01/2023;0:35:07;8.58;5.27;-0.24;-24;0;18.58
02/01/2023;0:35:12;8.42;5.27;-0.22;-22;0;18.42
02/01/2023;0:35:17;8.5;5.27;-0.21;-21;0;18.5
02/01/2023;0:35:22;8.34;5.27;-0.21;-21;0;18.34
02/01/2023;0:35:27;8.66;5.28;-0.2;-20;0;18.66
02/01/2023;0:35:32;8.5;5.28;-0.2;-20;0;18.5
02/01/2023;0:35:37;8.58;5.28;-0.22;-22;0;18.58
02/01/2023;0:35:42;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:35:47;8.58;5.27;-0.21;-21;0;18.58
02/01/2023;0:35:52;8.34;5.27;-0.24;-24;0;18.34
02/01/2023;0:35:57;8.58;5.28;-0.23;-23;0;18.58
02/01/2023;0:36:02;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:36:07;8.5;5.26;-0.21;-21;0;18.5
02/01/2023;0:36:12;8.58;5.26;-0.23;-23;0;18.58
02/01/2023;0:36:17;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:36:22;8.5;5.27;-0.23;-23;0;18.5
02/01/2023;0:36:27;8.42;5.26;-0.23;-23;0;18.42
02/01/2023;0:36:32;8.58;5.26;-0.23;-23;0;18.58
02/01/2023;0:36:37;8.42;5.26;-0.25;-25;0;18.42
02/01/2023;0:36:42;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:36:47;8.42;5.26;-0.23;-23;0;18.42
02/01/2023;0:36:52;8.5;5.26;-0.23;-23;0;18.5
02/01/2023;0:36:57;8.34;5.27;-0.22;-22;0;18.34
02/01/2023;0:37:02;8.5;5.28;-0.21;-21;0;18.5
02/01/2023;0:37:07;8.5;5.28;-0.23;-23;0;18.5
02/01/2023;0:37:12;8.26;5.28;-0.22;-22;0;18.26
02/01/2023;0:37:17;8.42;5.27;-0.21;-21;0;18.42
02/01/2023;0:37:22;8.42;5.28;-0.23;-23;0;18.42
02/01/2023;0:37:27;8.58;5.28;-0.23;-23;0;18.58
02/01/2023;0:37:32;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:37:37;8.42;5.28;-0.22;-22;0;18.42
02/01/2023;0:37:42;8.5;5.28;-0.22;-22;0;18.5
02/01/2023;0:37:47;8.5;5.28;-0.22;-22;0;18.5
02/01/2023;0:37:52;8.34;5.27;-0.22;-22;0;18.34
02/01/2023;0:37:57;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:38:02;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:38:07;8.18;5.26;-0.23;-23;0;18.18
02/01/2023;0:38:12;8.58;5.26;-0.24;-24;0;18.58
02/01/2023;0:38:17;8.66;5.27;-0.23;-23;0;18.66
02/01/2023;0:38:22;8.5;5.27;-0.22;-22;0;18.5
02/01/2023;0:38:27;8.58;5.28;-0.2;-20;0;18.58
02/01/2023;0:38:32;8.34;5.28;-0.21;-21;0;18.34
02/01/2023;0:38:37;8.26;5.28;-0.22;-22;0;18.26
02/01/2023;0:38:42;8.34;5.27;-0.23;-23;0;18.34
02/01/2023;0:38:47;8.58;5.26;-0.24;-24;0;18.58
02/01/2023;0:38:52;8.5;5.26;-0.23;-23;0;18.5
02/01/2023;0:38:57;8.5;5.27;-0.23;-23;0;18.5
02/01/2023;0:39:02;8.58;5.26;-0.21;-21;0;18.58
02/01/2023;0:39:07;8.5;5.27;-0.23;-23;0;18.5
02/01/2023;0:39:12;8.58;5.28;-0.23;-23;0;18.58
02/01/2023;0:39:17;8.58;5.28;-0.22;-22;0;18.58
02/01/2023;0:39:22;8.58;5.27;-0.2;-20;0;18.58
02/01/2023;0:39:27;8.42;5.28;-0.22;-22;0;18.42
02/01/2023;0:39:32;8.34;5.28;-0.19;-19;0;18.34
02/01/2023;0:39:37;8.5;5.26;-0.22;-22;0;18.5
02/01/2023;0:39:42;8.34;5.26;-0.25;-25;0;18.34
02/01/2023;0:39:47;8.34;5.27;-0.22;-22;0;18.34
02/01/2023;0:39:52;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:39:57;8.58;5.28;-0.2;-20;0;18.58
02/01/2023;0:40:02;8.42;5.28;-0.22;-22;0;18.42
02/01/2023;0:40:07;8.58;5.26;-0.23;-23;0;18.58
02/01/2023;0:40:12;8.18;5.26;-0.23;-23;0;18.18
02/01/2023;0:40:17;8.42;5.28;-0.21;-21;0;18.42
02/01/2023;0:40:22;8.42;5.28;-0.2;-20;0;18.42
02/01/2023;0:40:27;8.34;5.28;-0.21;-21;0;18.34
02/01/2023;0:40:32;8.42;5.27;-0.21;-21;0;18.42
02/01/2023;0:40:37;8.42;5.26;-0.23;-23;0;18.42
02/01/2023;0:40:42;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:40:47;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:40:52;8.34;5.26;-0.23;-23;0;18.34
02/01/2023;0:40:57;8.58;5.28;-0.22;-22;0;18.58
02/01/2023;0:41:02;8.5;5.27;-0.22;-22;0;18.5
02/01/2023;0:41:07;8.34;5.28;-0.23;-23;0;18.34
02/01/2023;0:41:12;8.42;5.28;-0.21;-21;0;18.42
02/01/2023;0:41:17;8.58;5.27;-0.21;-21;0;18.58
02/01/2023;0:41:22;8.58;5.28;-0.2;-20;0;18.58
02/01/2023;0:41:27;8.5;5.28;-0.21;-21;0;18.5
02/01/2023;0:41:32;8.5;5.28;-0.21;-21;0;18.5
02/01/2023;0:41:37;8.34;5.28;-0.22;-22;0;18.34
02/01/2023;0:41:42;8.26;5.27;-0.23;-23;0;18.26
02/01/2023;0:41:47;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:41:52;8.5;5.26;-0.24;-24;0;18.5
02/01/2023;0:41:57;8.5;5.26;-0.24;-24;0;18.5
02/01/2023;0:42:02;8.34;5.26;-0.23;-23;0;18.34
02/01/2023;0:42:07;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:42:12;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:42:17;8.42;5.28;-0.21;-21;0;18.42
02/01/2023;0:42:22;8.58;5.28;-0.2;-20;0;18.58
02/01/2023;0:42:27;8.5;5.27;-0.23;-23;0;18.5
02/01/2023;0:42:32;8.34;5.27;-0.23;-23;0;18.34
02/01/2023;0:42:37;8.58;5.26;-0.24;-24;0;18.58
02/01/2023;0:42:42;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:42:47;8.58;5.26;-0.24;-24;0;18.58
02/01/2023;0:42:52;8.5;5.26;-0.23;-23;0;18.5
02/01/2023;0:42:57;8.5;5.27;-0.24;-24;0;18.5
02/01/2023;0:43:02;8.5;5.26;-0.24;-24;0;18.5
02/01/2023;0:43:07;8.34;5.27;-0.22;-22;0;18.34
02/01/2023;0:43:12;8.26;5.27;-0.22;-22;0;18.26
02/01/2023;0:43:17;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:43:22;8.34;5.28;-0.22;-22;0;18.34
02/01/2023;0:43:27;8.42;5.26;-0.23;-23;0;18.42
02/01/2023;0:43:32;8.5;5.26;-0.25;-25;0;18.5
02/01/2023;0:43:37;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:43:42;8.34;5.27;-0.21;-21;0;18.34
02/01/2023;0:43:47;8.5;5.26;-0.23;-23;0;18.5
02/01/2023;0:43:52;8.66;5.26;-0.24;-24;0;18.66
02/01/2023;0:43:57;8.5;5.28;-0.22;-22;0;18.5
02/01/2023;0:44:02;8.58;5.28;-0.22;-22;0;18.58
02/01/2023;0:44:07;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:44:12;8.34;5.26;-0.23;-23;0;18.34
02/01/2023;0:44:17;8.5;5.28;-0.21;-21;0;18.5
02/01/2023;0:44:22;8.58;5.28;-0.22;-22;0;18.58
02/01/2023;0:44:27;8.5;5.26;-0.24;-24;0;18.5
02/01/2023;0:44:32;8.58;5.26;-0.24;-24;0;18.58
02/01/2023;0:44:37;8.18;5.28;-0.23;-23;0;18.18
02/01/2023;0:44:42;8.34;5.28;-0.19;-19;0;18.34
02/01/2023;0:44:47;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:44:52;8.42;5.28;-0.2;-20;0;18.42
02/01/2023;0:44:57;8.5;5.27;-0.22;-22;0;18.5
02/01/2023;0:45:02;8.34;5.27;-0.24;-24;0;18.34
02/01/2023;0:45:07;8.58;5.27;-0.23;-23;0;18.58
02/01/2023;0:45:12;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:45:17;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:45:22;8.26;5.26;-0.24;-24;0;18.26
02/01/2023;0:45:27;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:45:32;8.5;5.26;-0.23;-23;0;18.5
02/01/2023;0:45:37;8.58;5.28;-0.22;-22;0;18.58
02/01/2023;0:45:42;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:45:47;8.58;5.28;-0.23;-23;0;18.58
02/01/2023;0:45:52;8.66;5.28;-0.22;-22;0;18.66
02/01/2023;0:45:57;8.42;5.26;-0.23;-23;0;18.42
02/01/2023;0:46:02;8.58;5.26;-0.25;-25;0;18.58
02/01/2023;0:46:07;8.58;5.26;-0.24;-24;0;18.58
02/01/2023;0:46:12;8.5;5.28;-0.24;-24;0;18.5
02/01/2023;0:46:17;8.42;5.28;-0.21;-21;0;18.42
02/01/2023;0:46:22;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:46:27;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:46:32;8.42;5.26;-0.22;-22;0;18.42
02/01/2023;0:46:37;8.34;5.26;-0.23;-23;0;18.34
02/01/2023;0:46:42;8.42;5.26;-0.23;-23;0;18.42
02/01/2023;0:46:47;8.58;5.26;-0.23;-23;0;18.58
02/01/2023;0:46:52;8.58;5.28;-0.23;-23;0;18.58
02/01/2023;0:46:57;8.34;5.28;-0.2;-20;0;18.34
02/01/2023;0:47:02;8.42;5.27;-0.24;-24;0;18.42
02/01/2023;0:47:07;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:47:12;8.34;5.28;-0.22;-22;0;18.34
02/01/2023;0:47:17;8.34;5.28;-0.2;-20;0;18.34
02/01/2023;0:47:22;8.5;5.28;-0.23;-23;0;18.5
02/01/2023;0:47:27;8.34;5.27;-0.22;-22;0;18.34
02/01/2023;0:47:32;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:47:37;8.58;5.27;-0.24;-24;0;18.58
02/01/2023;0:47:42;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:47:47;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:47:52;8.5;5.27;-0.22;-22;0;18.5
02/01/2023;0:47:57;8.42;5.28;-0.21;-21;0;18.42
02/01/2023;0:48:02;8.34;5.26;-0.24;-24;0;18.34
02/01/2023;0:48:07;8.42;5.26;-0.24;-24;0;18.42
02/01/2023;0:48:12;8.42;5.27;-0.24;-24;0;18.42
02/01/2023;0:48:17;8.58;5.28;-0.19;-19;0;18.58
02/01/2023;0:48:22;8.58;5.28;-0.21;-21;0;18.58
02/01/2023;0:48:27;8.18;5.26;-0.24;-24;0;18.18
02/01/2023;0:48:32;8.5;5.27;-0.23;-23;0;18.5
02/01/2023;0:48:37;8.5;5.28;-0.21;-21;0;18.5
02/01/2023;0:48:42;8.5;5.26;-0.24;-24;0;18.5
02/01/2023;0:48:47;8.58;5.27;-0.23;-23;0;18.58
02/01/2023;0:48:52;8.58;5.28;-0.22;-22;0;18.58
02/01/2023;0:48:57;6.97;5.3;-0.29;-29;0;16.97
02/01/2023;0:49:02;6.57;5.3;-0.3;-30;0;16.57
02/01/2023;0:49:07;6.49;5.3;-0.3;-30;0;16.49
02/01/2023;0:49:12;6.81;5.32;-0.34;-34;0;16.81
02/01/2023;0:49:17;6.25;5.32;-0.35;-35;0;16.25
02/01/2023;0:49:22;6.49;5.32;-0.34;-34;0;16.49
02/01/2023;0:49:27;6.41;5.32;-0.34;-34;0;16.41
02/01/2023;0:49:32;6.33;5.32;-0.34;-34;0;16.33
02/01/2023;0:49:37;6;5.32;-0.33;-33;0;16
02/01/2023;0:49:42;5.84;5.32;-0.34;-34;0;15.84
02/01/2023;0:49:47;5.6;5.32;-0.33;-33;0;15.6
02/01/2023;0:49:52;6.25;5.32;-0.34;-34;0;16.25
02/01/2023;0:49:57;6.17;5.32;-0.34;-34;0;16.17
02/01/2023;0:50:02;6.08;5.32;-0.34;-34;0;16.08
02/01/2023;0:50:07;5.76;5.32;-0.34;-34;0;15.76
02/01/2023;0:50:12;5.52;5.32;-0.34;-34;0;15.52
02/01/2023;0:50:17;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:50:22;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:50:27;5.52;5.32;-0.33;-33;0;15.52
02/01/2023;0:50:32;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:50:37;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:50:42;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:50:47;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:50:52;5.44;5.32;-0.33;-33;0;15.44
02/01/2023;0:50:57;5.44;5.32;-0.35;-35;0;15.44
02/01/2023;0:51:02;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:51:07;5.44;5.32;-0.35;-35;0;15.44
02/01/2023;0:51:12;5.44;5.32;-0.36;-36;0;15.44
02/01/2023;0:51:17;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:51:22;5.44;5.32;-0.34;-34;0;15.44
02/01/2023;0:51:27;5.44;5.32;-0.35;-35;0;15.44
02/01/2023;0:51:32;5.44;5.33;-0.35;-35;0;15.44
02/01/2023;0:51:37;5.44;5.26;-0.21;-21;0;15.44
02/01/2023;0:51:42;5.44;5.42;-0.5;-50;0;15.44
02/01/2023;0:51:47;5.44;4.94;-0.19;-19;0;15.44
02/01/2023;0:51:52;5.44;4.96;-0.19;-19;0;15.44
02/01/2023;0:51:57;5.44;4.94;-0.2;-20;0;15.44
02/01/2023;0:52:02;5.44;5.04;-0.19;-19;0;15.44
02/01/2023;0:52:07;5.44;5.15;-0.19;-19;0;15.44
02/01/2023;0:52:12;5.44;5.22;-0.18;-18;0;15.44
02/01/2023;0:52:17;5.44;5.2;-0.19;-19;0;15.44
02/01/2023;0:52:22;5.44;5.1;-0.19;-19;0;15.44
02/01/2023;0:52:27;5.44;5.09;-0.19;-19;0;15.44
02/01/2023;0:52:32;5.44;5.42;-0.18;-18;0;15.44
02/01/2023;0:52:37;5.44;5.47;-0.2;-20;0;15.44
02/01/2023;0:52:42;5.44;4.83;-0.18;-18;0;15.44
02/01/2023;0:52:47;5.44;4.84;-0.19;-19;0;15.44
02/01/2023;0:52:52;5.44;4.84;-0.19;-19;0;15.44
02/01/2023;0:52:57;5.44;4.84;-0.2;-20;0;15.44
02/01/2023;0:53:02;5.44;4.83;-0.19;-19;0;15.44
02/01/2023;0:53:07;5.44;4.83;-0.19;-19;0;15.44
02/01/2023;0:53:12;5.44;4.83;-0.2;-20;0;15.44
02/01/2023;0:53:17;5.44;4.82;-0.19;-19;0;15.44
02/01/2023;0:53:22;5.44;4.81;-0.2;-20;0;15.44
02/01/2023;0:53:27;5.44;4.82;-0.2;-20;0;15.44
02/01/2023;0:53:32;5.44;4.84;-0.21;-21;0;15.44
02/01/2023;0:53:37;5.44;4.86;-0.2;-20;0;15.44
02/01/2023;0:53:42;5.44;4.86;-0.2;-20;0;15.44
02/01/2023;0:53:47;5.52;4.87;-0.19;-19;0;15.52
02/01/2023;0:53:52;6.17;4.87;-0.2;-20;0;16.17
02/01/2023;0:53:57;6;4.88;-0.22;-22;0;16
02/01/2023;0:54:02;6.25;4.87;-0.24;-24;0;16.25
02/01/2023;0:54:07;6.49;4.87;-0.24;-24;0;16.49
02/01/2023;0:54:12;6.57;4.88;-0.23;-23;0;16.57
02/01/2023;0:54:17;6.49;4.88;-0.12;-12;0;16.49
02/01/2023;0:54:22;6.65;4.88;-0.23;-23;0;16.65
02/01/2023;0:54:27;6.73;4.88;-0.17;-17;0;16.73
02/01/2023;0:54:32;6.57;4.88;-0.25;-25;0;16.57
02/01/2023;0:54:37;6.49;4.89;-0.24;-24;0;16.49
02/01/2023;0:54:42;6.65;4.89;-0.24;-24;0;16.65
02/01/2023;0:54:47;6.65;4.89;-0.23;-23;0;16.65
02/01/2023;0:54:52;6.49;4.89;-0.14;-14;0;16.49
02/01/2023;0:54:57;6.49;4.88;-0.16;-16;0;16.49
02/01/2023;0:55:02;6.49;4.89;-0.21;-21;0;16.49
02/01/2023;0:55:07;6.49;4.89;-0.22;-22;0;16.49
02/01/2023;0:55:12;6.49;4.89;-0.22;-22;0;16.49
02/01/2023;0:55:17;6.33;4.88;-0.22;-22;0;16.33
02/01/2023;0:55:22;6.49;4.86;-0.22;-22;0;16.49
02/01/2023;0:55:27;6.49;4.86;-0.21;-21;0;16.49
02/01/2023;0:55:32;5.84;4.86;-0.21;-21;0;15.84
02/01/2023;0:55:37;6;4.87;-0.21;-21;0;16
02/01/2023;0:55:42;6.17;4.87;-0.2;-20;0;16.17
02/01/2023;0:55:47;6.08;4.86;-0.2;-20;0;16.08
02/01/2023;0:55:52;5.76;4.86;-0.2;-20;0;15.76
02/01/2023;0:55:57;5.92;4.86;-0.19;-19;0;15.92
02/01/2023;0:56:02;5.84;4.86;-0.19;-19;0;15.84
02/01/2023;0:56:07;5.84;4.87;-0.19;-19;0;15.84
02/01/2023;0:56:12;5.84;4.87;-0.18;-18;0;15.84
02/01/2023;0:56:17;5.6;4.87;-0.2;-20;0;15.6
02/01/2023;0:56:22;5.6;4.87;-0.19;-19;0;15.6
02/01/2023;0:56:27;5.6;4.87;-0.19;-19;0;15.6
02/01/2023;0:56:32;5.44;4.87;-0.18;-18;0;15.44
02/01/2023;0:56:37;5.44;4.88;-0.18;-18;0;15.44
02/01/2023;0:56:42;5.44;4.87;-0.19;-19;0;15.44
02/01/2023;0:56:47;5.6;4.88;-0.18;-18;0;15.6
02/01/2023;0:56:52;5.52;4.87;-0.18;-18;0;15.52
02/01/2023;0:56:57;5.44;4.87;-0.18;-18;0;15.44
02/01/2023;0:57:02;5.44;4.87;-0.18;-18;0;15.44
02/01/2023;0:57:07;5.44;4.88;-0.18;-18;0;15.44
02/01/2023;0:57:12;5.44;4.88;-0.18;-18;0;15.44
02/01/2023;0:57:17;5.44;4.88;-0.19;-19;0;15.44
02/01/2023;0:57:22;5.44;4.89;-0.19;-19;0;15.44
02/01/2023;0:57:27;5.44;4.87;-0.14;-14;0;15.44
02/01/2023;0:57:32;5.44;4.86;-0.14;-14;0;15.44
02/01/2023;0:57:37;5.44;4.86;-0.13;-13;0;15.44
02/01/2023;0:57:42;5.44;4.85;-0.14;-14;0;15.44
02/01/2023;0:57:47;5.44;4.84;-0.14;-14;0;15.44
02/01/2023;0:57:52;5.44;4.84;-0.14;-14;0;15.44
02/01/2023;0:57:57;5.44;4.82;-0.14;-14;0;15.44
02/01/2023;0:58:02;5.44;4.82;-0.13;-13;0;15.44
02/01/2023;0:58:07;5.44;4.8;-0.13;-13;0;15.44
02/01/2023;0:58:12;5.44;4.79;-0.13;-13;0;15.44
02/01/2023;0:58:17;5.44;4.78;-0.13;-13;0;15.44
02/01/2023;0:58:22;5.44;4.77;-0.18;-18;0;15.44
02/01/2023;0:58:27;5.44;4.93;-0.2;-20;0;15.44
02/01/2023;0:58:32;5.44;4.93;-0.2;-20;0;15.44
02/01/2023;0:58:37;5.84;4.93;-0.21;-21;0;15.84
02/01/2023;0:58:42;5.44;4.93;-0.18;-18;0;15.44
02/01/2023;0:58:47;5.6;4.93;-0.18;-18;0;15.6
02/01/2023;0:58:52;5.76;4.93;-0.18;-18;0;15.76
02/01/2023;0:58:57;6;4.94;-0.2;-20;0;16
02/01/2023;0:59:02;5.84;4.94;-0.19;-19;0;15.84
02/01/2023;0:59:07;5.92;4.93;-0.14;-14;0;15.92
02/01/2023;0:59:12;6.33;4.94;-0.14;-14;0;16.33
02/01/2023;0:59:17;6.49;4.95;-0.08;-8;0;16.49
02/01/2023;0:59:22;6.49;4.95;-0.11;-11;0;16.49
02/01/2023;0:59:27;6.49;4.94;-0.11;-11;0;16.49
02/01/2023;0:59:32;6.33;4.94;-0.2;-20;0;16.33
02/01/2023;0:59:37;6.57;4.94;-0.19;-19;0;16.57
02/01/2023;0:59:42;6.49;4.95;-0.2;-20;0;16.49
02/01/2023;0:59:47;6.33;4.95;-0.18;-18;0;16.33
02/01/2023;0:59:52;6.41;4.95;-0.26;-26;0;16.41
02/01/2023;0:59:57;6.49;4.95;-0.25;-25;0;16.49
02/01/2023;1:00:02;6.08;4.95;-0.25;-25;0;16.08
02/01/2023;1:00:07;6.17;4.95;-0.25;-25;0;16.17
02/01/2023;1:00:12;5.92;4.95;-0.21;-21;0;15.92
02/01/2023;1:00:17;6;4.96;-0.21;-21;0;16
02/01/2023;1:00:22;5.6;4.95;-0.22;-22;0;15.6
02/01/2023;1:00:27;6.08;4.95;-0.22;-22;0;16.08
02/01/2023;1:00:32;5.76;4.95;-0.22;-22;0;15.76
02/01/2023;1:00:37;5.52;4.95;-0.21;-21;0;15.52
02/01/2023;1:00:42;5.44;4.95;-0.2;-20;0;15.44
02/01/2023;1:00:47;5.44;4.95;-0.2;-20;0;15.44
02/01/2023;1:00:52;5.44;4.95;-0.22;-22;0;15.44
02/01/2023;1:00:57;5.44;4.95;-0.23;-23;0;15.44
02/01/2023;1:01:02;5.44;4.94;-0.23;-23;0;15.44
02/01/2023;1:01:07;5.44;4.95;-0.24;-24;0;15.44
02/01/2023;1:01:12;5.44;4.95;-0.22;-22;0;15.44
02/01/2023;1:01:17;5.44;4.95;-0.21;-21;0;15.44
02/01/2023;1:01:22;5.44;4.95;-0.21;-21;0;15.44
02/01/2023;1:01:27;5.44;4.93;-0.2;-20;0;15.44
02/01/2023;1:01:32;5.44;4.93;-0.2;-20;0;15.44
02/01/2023;1:01:37;5.44;4.94;-0.22;-22;0;15.44
02/01/2023;1:01:42;5.44;4.95;-0.21;-21;0;15.44
02/01/2023;1:01:47;5.44;4.96;-0.21;-21;0;15.44
02/01/2023;1:01:52;5.44;4.95;-0.24;-24;0;15.44
02/01/2023;1:01:57;5.44;4.96;-0.23;-23;0;15.44
02/01/2023;1:02:02;5.6;4.97;-0.21;-21;0;15.6
02/01/2023;1:02:07;5.76;4.96;-0.21;-21;0;15.76
02/01/2023;1:02:12;5.68;4.97;-0.23;-23;0;15.68
02/01/2023;1:02:17;5.6;4.97;-0.24;-24;0;15.6
02/01/2023;1:02:22;5.52;4.97;-0.23;-23;0;15.52
02/01/2023;1:02:27;5.6;4.97;-0.23;-23;0;15.6
02/01/2023;1:02:32;5.52;4.98;-0.23;-23;0;15.52
02/01/2023;1:02:37;5.76;4.95;-0.25;-25;0;15.76
02/01/2023;1:02:42;5.52;4.95;-0.24;-24;0;15.52
02/01/2023;1:02:47;5.44;4.93;-0.23;-23;0;15.44
02/01/2023;1:02:52;5.6;4.93;-0.23;-23;0;15.6
02/01/2023;1:02:57;5.44;4.93;-0.22;-22;0;15.44
02/01/2023;1:03:02;5.44;4.91;-0.21;-21;0;15.44
02/01/2023;1:03:07;5.44;4.9;-0.23;-23;0;15.44
02/01/2023;1:03:12;5.44;4.89;-0.22;-22;0;15.44
02/01/2023;1:03:17;5.44;4.88;-0.21;-21;0;15.44
02/01/2023;1:03:22;5.44;4.86;-0.23;-23;0;15.44
02/01/2023;1:03:27;5.44;4.85;-0.23;-23;0;15.44
02/01/2023;1:03:32;5.44;4.84;-0.21;-21;0;15.44
02/01/2023;1:03:37;5.44;4.82;-0.22;-22;0;15.44
02/01/2023;1:03:42;5.44;4.8;-0.22;-22;0;15.44
02/01/2023;1:03:47;5.44;4.79;-0.22;-22;0;15.44
02/01/2023;1:03:52;5.44;5;-0.22;-22;0;15.44
02/01/2023;1:03:57;5.44;5;-0.24;-24;0;15.44
02/01/2023;1:04:02;5.84;5;-0.24;-24;0;15.84
02/01/2023;1:04:07;6.17;5.01;-0.23;-23;0;16.17
02/01/2023;1:04:12;6.49;5;-0.24;-24;0;16.49
02/01/2023;1:04:17;6.89;5.01;-0.23;-23;0;16.89
02/01/2023;1:04:22;7.13;5.01;-0.22;-22;0;17.13
02/01/2023;1:04:27;6.89;5;-0.2;-20;0;16.89
02/01/2023;1:04:32;7.62;5.01;-0.21;-21;0;17.62
02/01/2023;1:04:37;7.86;5;-0.22;-22;0;17.86
02/01/2023;1:04:42;8.1;5;-0.23;-23;0;18.1
02/01/2023;1:04:47;8.42;4.99;-0.24;-24;0;18.42
02/01/2023;1:04:52;8.34;5.01;-0.23;-23;0;18.34
02/01/2023;1:04:57;8.58;5;-0.23;-23;0;18.58
02/01/2023;1:05:02;8.74;5;-0.21;-21;0;18.74
02/01/2023;1:05:07;8.58;5;-0.23;-23;0;18.58
02/01/2023;1:05:12;8.66;5;-0.23;-23;0;18.66
02/01/2023;1:05:17;8.34;5.01;-0.22;-22;0;18.34
02/01/2023;1:05:22;8.74;5;-0.2;-20;0;18.74
02/01/2023;1:05:27;8.58;5;-0.22;-22;0;18.58
02/01/2023;1:05:32;8.9;5.01;-0.19;-19;0;18.9
02/01/2023;1:05:37;8.58;5.01;-0.22;-22;0;18.58
02/01/2023;1:05:42;8.34;5.01;-0.25;-25;0;18.34
02/01/2023;1:05:47;8.58;5;-0.22;-22;0;18.58
02/01/2023;1:05:52;8.26;5.01;-0.21;-21;0;18.26
02/01/2023;1:05:57;8.26;5.02;-0.2;-20;0;18.26
02/01/2023;1:06:02;8.58;5.01;-0.22;-22;0;18.58
02/01/2023;1:06:07;8.34;5.01;-0.23;-23;0;18.34
02/01/2023;1:06:12;8.5;5.06;-0.23;-23;0;18.5
02/01/2023;1:06:17;7.7;5.02;-0.21;-21;0;17.7
02/01/2023;1:06:22;7.86;5;-0.2;-20;0;17.86
02/01/2023;1:06:27;8.02;5.03;-0.15;-15;0;18.02
02/01/2023;1:06:32;7.7;5.01;-0.15;-15;0;17.7
02/01/2023;1:06:37;7.78;5.01;-0.15;-15;0;17.78
